Row ID,Order ID,Order Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Factory,Latitude,Longitude,Region_Lat,Region_Lon,distance,base_days,lead_time_days,Ship Date
90,US-2021-111059-CHO-SCR-58000,03-02-2024,Second Class,111059,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,3.94442985,7,10-02-2024
91,US-2021-104808-CHO-FUD-51000,04-02-2024,Second Class,104808,United States,Escondido,California,92025,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,3.239188492,4,08-02-2024
92,US-2021-107181-CHO-TRI-54000,04-02-2024,Standard Class,107181,United States,San Diego,California,92024,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,7.852979149,12,16-02-2024
93,US-2021-107181-OTH-KAZ-38000,04-02-2024,Standard Class,107181,United States,San Diego,California,92024,Other,Pacific,OTH-KAZ-38000,Kazookles,13,4,1,12,The Other Factory,35.1175,-89.971107,37,-120,1674.223381,8.043140194,12,16-02-2024
94,US-2021-108182-CHO-NUT-13000,06-02-2024,Second Class,108182,United States,Romeoville,Illinois,60441,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2,Lot's O' Nuts,32.881893,-111.768036,40,-95,1050.650865,4.122554395,6,12-02-2024
95,US-2021-131905-CHO-TRI-54000,06-02-2024,First Class,131905,United States,Chesapeake,Virginia,23320,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15,4,9.8,5.2,Wicked Choccy's,32.076176,-81.088371,30,-90,546.155462,2.54193436,4,10-02-2024
96,US-2021-131905-CHO-NUT-13000,06-02-2024,First Class,131905,United States,Chesapeake,Virginia,23320,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5,Lot's O' Nuts,32.881893,-111.768036,30,-90,1295.276468,1.987591193,4,10-02-2024
97,US-2021-131905-CHO-MIL-31000,06-02-2024,First Class,131905,United States,Chesapeake,Virginia,23320,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,Wicked Choccy's,32.076176,-81.088371,30,-90,546.155462,2.045465659,4,10-02-2024
98,US-2021-169390-CHO-MIL-31000,07-02-2024,Second Class,169390,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13,4,8.44,4.56,Wicked Choccy's,32.076176,-81.088371,39,-76,556.7755484,3.855082037,4,11-02-2024
99,US-2021-107755-CHO-FUD-51000,07-02-2024,Standard Class,107755,United States,Linden,New Jersey,7036,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,Lot's O' Nuts,32.881893,-111.768036,39,-76,2029.96199,5.101676507,9,16-02-2024
100,US-2021-125759-OTH-GUM-21000,08-02-2024,First Class,125759,United States,North Las Vegas,Nevada,89031,Other,Pacific,OTH-GUM-21000,Wonka Gum,2.5,2,1.3,1.2,Secret Factory,41.446333,-90.565487,37,-120,1595.998443,1.215782854,5,13-02-2024
101,US-2021-168368-CHO-TRI-54000,11-02-2024,Second Class,168368,United States,Columbia,Missouri,65203,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy's,32.076176,-81.088371,40,-95,948.1977795,3.062858371,5,16-02-2024
102,US-2021-168368-CHO-TRI-54000,11-02-2024,Second Class,168368,United States,Columbia,Missouri,65203,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,32.076176,-81.088371,40,-95,948.1977795,4.272820823,8,19-02-2024
103,US-2021-127614-CHO-MIL-31000,11-02-2024,Standard Class,127614,United States,Chesapeake,Virginia,23320,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,Wicked Choccy's,32.076176,-81.088371,30,-90,546.155462,6.257423924,9,20-02-2024
104,US-2021-127614-CHO-MIL-31000,11-02-2024,Standard Class,127614,United States,Chesapeake,Virginia,23320,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,30,-90,546.155462,7.034282765,8,19-02-2024
105,US-2021-168368-CHO-NUT-13000,11-02-2024,Second Class,168368,United States,Columbia,Missouri,65203,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3,Lot's O' Nuts,32.881893,-111.768036,40,-95,1050.650865,4.815132948,6,17-02-2024
106,US-2021-168368-CHO-SCR-58000,11-02-2024,Second Class,168368,United States,Columbia,Missouri,65203,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2,Lot's O' Nuts,32.881893,-111.768036,40,-95,1050.650865,3.498584458,7,18-02-2024
107,US-2021-168368-CHO-SCR-58000,11-02-2024,Second Class,168368,United States,Columbia,Missouri,65203,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,40,-95,1050.650865,3.820765846,8,19-02-2024
108,US-2021-168368-CHO-TRI-54000,11-02-2024,Second Class,168368,United States,Columbia,Missouri,65203,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,32.076176,-81.088371,40,-95,948.1977795,4.511102277,8,19-02-2024
109,US-2021-127614-CHO-SCR-58000,11-02-2024,Standard Class,127614,United States,Chesapeake,Virginia,23320,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,30,-90,1295.276468,5.915192662,8,19-02-2024
110,US-2021-110674-CHO-SCR-58000,12-02-2024,Standard Class,110674,United States,Concord,California,94521,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,5.307919639,8,20-02-2024
111,US-2021-121762-CHO-FUD-51000,14-02-2024,Standard Class,121762,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,6.159005812,7,21-02-2024
112,US-2021-107706-CHO-MIL-31000,14-02-2024,Second Class,107706,United States,Houston,Texas,77095,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,32.076176,-81.088371,40,-95,948.1977795,3.322442575,6,20-02-2024
113,US-2021-121762-CHO-SCR-58000,14-02-2024,Standard Class,121762,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,8.718790609,12,26-02-2024
114,US-2021-121762-CHO-SCR-58000,14-02-2024,Standard Class,121762,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,8.232481518,9,23-02-2024
115,US-2021-165568-CHO-SCR-58000,15-02-2024,Standard Class,165568,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18,5,12.5,5.5,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,7.533615026,10,25-02-2024
116,US-2021-122567-CHO-FUD-51000,16-02-2024,Standard Class,122567,United States,Dallas,Texas,75220,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036,40,-95,1050.650865,8.485842361,11,27-02-2024
117,US-2021-122567-CHO-TRI-54000,16-02-2024,Standard Class,122567,United States,Dallas,Texas,75220,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,32.076176,-81.088371,40,-95,948.1977795,8.214688308,12,28-02-2024
118,US-2021-154165-CHO-MIL-31000,17-02-2024,Standard Class,154165,United States,Chicago,Illinois,60653,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,45.5,14,29.54,15.96,Wicked Choccy's,32.076176,-81.088371,40,-95,948.1977795,5.746280236,7,24-02-2024
119,US-2021-165589-CHO-TRI-54000,18-02-2024,Same Day,165589,United States,Lubbock,Texas,79424,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,32.076176,-81.088371,40,-95,948.1977795,0.892558998,5,23-02-2024
120,US-2021-152905-CHO-FUD-51000,18-02-2024,Standard Class,152905,United States,Arlington,Texas,76017,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036,40,-95,1050.650865,7.157368968,8,26-02-2024
121,US-2021-109491-CHO-MIL-31000,20-02-2024,Standard Class,109491,United States,Richmond,Indiana,47374,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13,4,8.44,4.56,Wicked Choccy's,32.076176,-81.088371,40,-95,948.1977795,8.229760621,11,02-03-2024
122,US-2021-164903-CHO-SCR-58000,20-02-2024,Standard Class,164903,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,8.5843652,10,01-03-2024
123,US-2021-109491-CHO-MIL-31000,20-02-2024,Standard Class,109491,United States,Richmond,Indiana,47374,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,32.076176,-81.088371,40,-95,948.1977795,6.2720139,9,29-02-2024
124,US-2021-165540-CHO-TRI-54000,21-02-2024,Standard Class,165540,United States,Woodstock,Illinois,60098,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,32.076176,-81.088371,40,-95,948.1977795,5.440207698,7,28-02-2024
125,US-2021-133354-CHO-NUT-13000,22-02-2024,First Class,133354,United States,Moreno Valley,California,92553,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,1.455870325,4,26-02-2024
126,US-2021-103744-CHO-SCR-58000,23-02-2024,Standard Class,103744,United States,El Paso,Texas,79907,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,40,-95,1050.650865,6.708431155,8,02-03-2024
127,US-2021-103744-OTH-GUM-21000,23-02-2024,Standard Class,103744,United States,El Paso,Texas,79907,Other,Interior,OTH-GUM-21000,Wonka Gum,3.75,3,1.95,1.8,Secret Factory,41.446333,-90.565487,40,-95,252.5813178,8.272059064,9,03-03-2024
128,US-2021-137680-CHO-FUD-51000,24-02-2024,Standard Class,137680,United States,Medford,Oregon,97504,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,8.442922333,9,04-03-2024
129,US-2021-137680-CHO-MIL-31000,24-02-2024,Standard Class,137680,United States,Medford,Oregon,97504,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13,4,8.44,4.56,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,5.027808522,11,06-03-2024
130,US-2021-156545-CHO-FUD-51000,27-02-2024,First Class,156545,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,32.881893,-111.768036,39,-76,2029.96199,2.021494605,5,03-03-2024
131,US-2021-113880-CHO-NUT-13000,01-03-2024,Standard Class,113880,United States,Elmhurst,Illinois,60126,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6,Lot's O' Nuts,32.881893,-111.768036,40,-95,1050.650865,6.669644013,8,09-03-2024
132,US-2021-131009-CHO-SCR-58000,01-03-2024,Standard Class,131009,United States,El Paso,Texas,79907,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15,6.6,Lot's O' Nuts,32.881893,-111.768036,40,-95,1050.650865,5.888431242,8,09-03-2024
133,US-2021-104269-CHO-SCR-58000,01-03-2024,Second Class,104269,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,3.239730735,5,06-03-2024
134,US-2021-131009-CHO-TRI-54000,01-03-2024,Standard Class,131009,United States,El Paso,Texas,79907,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,Wicked Choccy's,32.076176,-81.088371,40,-95,948.1977795,6.350460686,8,09-03-2024
135,US-2021-168312-CHO-SCR-58000,01-03-2024,Standard Class,168312,United States,Houston,Texas,77036,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,40,-95,1050.650865,8.771638816,11,12-03-2024
136,US-2021-131009-CHO-FUD-51000,01-03-2024,Standard Class,131009,United States,El Paso,Texas,79907,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18,5,12,6,Lot's O' Nuts,32.881893,-111.768036,40,-95,1050.650865,6.292811728,10,11-03-2024
137,US-2021-113880-OTH-LIC-15000,01-03-2024,Standard Class,113880,United States,Elmhurst,Illinois,60126,Other,Interior,OTH-LIC-15000,Lickable Wallpaper,60,3,30,30,Secret Factory,41.446333,-90.565487,40,-95,252.5813178,7.075162487,9,10-03-2024
138,US-2021-131009-CHO-TRI-54000,01-03-2024,Standard Class,131009,United States,El Paso,Texas,79907,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,32.076176,-81.088371,40,-95,948.1977795,7.812075836,10,11-03-2024
139,US-2021-168312-CHO-SCR-58000,01-03-2024,Standard Class,168312,United States,Houston,Texas,77036,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,40,-95,1050.650865,6.45451841,8,09-03-2024
140,US-2021-143707-CHO-SCR-58000,01-03-2024,Standard Class,143707,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,39,-76,2029.96199,8.887128331,14,15-03-2024
141,US-2021-107524-CHO-MIL-31000,02-03-2024,Standard Class,107524,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,39,-76,556.7755484,8.84978918,9,11-03-2024
142,US-2021-111157-CHO-TRI-54000,02-03-2024,Standard Class,111157,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy's,32.076176,-81.088371,39,-76,556.7755484,6.007129183,8,10-03-2024
143,US-2021-107524-CHO-NUT-13000,02-03-2024,Standard Class,107524,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5,Lot's O' Nuts,32.881893,-111.768036,39,-76,2029.96199,6.988994024,11,13-03-2024
144,US-2021-111157-CHO-MIL-31000,02-03-2024,Standard Class,111157,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,32.076176,-81.088371,39,-76,556.7755484,6.203513239,8,10-03-2024
145,US-2021-127978-CHO-TRI-54000,03-03-2024,Standard Class,127978,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,32.076176,-81.088371,39,-76,556.7755484,6.139361978,7,10-03-2024
146,US-2021-105648-CHO-MIL-31000,03-03-2024,Standard Class,105648,United States,San Diego,California,92037,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,5.147547789,11,14-03-2024
147,US-2021-130421-CHO-NUT-13000,03-03-2024,Standard Class,130421,United States,Houston,Texas,77095,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3,Lot's O' Nuts,32.881893,-111.768036,40,-95,1050.650865,7.438257336,9,12-03-2024
148,US-2021-155852-CHO-FUD-51000,03-03-2024,Second Class,155852,United States,Wilmington,North Carolina,28403,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,32.881893,-111.768036,30,-90,1295.276468,4.005358046,7,10-03-2024
149,US-2021-127964-CHO-SCR-58000,03-03-2024,Standard Class,127964,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18,5,12.5,5.5,Lot's O' Nuts,32.881893,-111.768036,39,-76,2029.96199,5.205915005,9,12-03-2024
150,US-2021-127964-CHO-SCR-58000,03-03-2024,Standard Class,127964,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,39,-76,2029.96199,6.114585857,11,14-03-2024
151,US-2021-127978-CHO-SCR-58000,03-03-2024,Standard Class,127978,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,39,-76,2029.96199,8.633063544,14,17-03-2024
152,US-2021-127978-CHO-NUT-13000,03-03-2024,Standard Class,127978,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,27.92,8,19.92,8,Lot's O' Nuts,32.881893,-111.768036,39,-76,2029.96199,5.958247563,10,13-03-2024
153,US-2021-127964-CHO-MIL-31000,03-03-2024,Standard Class,127964,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,Wicked Choccy's,32.076176,-81.088371,39,-76,556.7755484,5.579579488,7,10-03-2024
154,US-2021-117016-CHO-NUT-13000,04-03-2024,Standard Class,117016,United States,Margate,Florida,33063,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3,Lot's O' Nuts,32.881893,-111.768036,30,-90,1295.276468,6.957811041,11,15-03-2024
155,US-2021-116239-CHO-FUD-51000,04-03-2024,Same Day,116239,United States,Columbia,South Carolina,29203,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18,5,12,6,Lot's O' Nuts,32.881893,-111.768036,30,-90,1295.276468,0.985650454,4,08-03-2024
156,US-2021-169061-CHO-TRI-54000,05-03-2024,Second Class,169061,United States,Yonkers,New York,10701,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,32.076176,-81.088371,39,-76,556.7755484,3.484110543,5,10-03-2024
157,US-2021-169061-CHO-NUT-13000,05-03-2024,Second Class,169061,United States,Yonkers,New York,10701,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6,Lot's O' Nuts,32.881893,-111.768036,39,-76,2029.96199,4.344271095,9,14-03-2024
158,US-2021-169061-CHO-TRI-54000,05-03-2024,Second Class,169061,United States,Yonkers,New York,10701,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,32.076176,-81.088371,39,-76,556.7755484,4.523239231,7,12-03-2024
159,US-2021-169061-CHO-NUT-13000,05-03-2024,Second Class,169061,United States,Yonkers,New York,10701,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2,Lot's O' Nuts,32.881893,-111.768036,39,-76,2029.96199,3.475275088,7,12-03-2024
160,US-2021-169061-CHO-TRI-54000,05-03-2024,Second Class,169061,United States,Yonkers,New York,10701,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,32.076176,-81.088371,39,-76,556.7755484,4.456432697,7,12-03-2024
161,US-2021-104563-OTH-KAZ-38000,07-03-2024,Standard Class,104563,United States,Seattle,Washington,98103,Other,Pacific,OTH-KAZ-38000,Kazookles,19.5,6,1.5,18,The Other Factory,35.1175,-89.971107,37,-120,1674.223381,6.471132531,10,17-03-2024
162,US-2021-156587-CHO-NUT-13000,07-03-2024,First Class,156587,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,2.264611661,3,10-03-2024
163,US-2021-104563-CHO-NUT-13000,07-03-2024,Standard Class,104563,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,7.534118843,10,17-03-2024
164,US-2021-104563-CHO-SCR-58000,07-03-2024,Standard Class,104563,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18,5,12.5,5.5,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,7.143098736,8,15-03-2024
165,US-2021-156587-CHO-FUD-51000,07-03-2024,First Class,156587,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,1.18057954,2,09-03-2024
166,US-2021-131982-CHO-FUD-51000,07-03-2024,Second Class,131982,United States,Des Moines,Washington,98198,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,4.670604991,7,14-03-2024
167,US-2021-104563-CHO-FUD-51000,07-03-2024,Standard Class,104563,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18,5,12,6,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,6.28312026,9,16-03-2024
168,US-2021-156587-CHO-FUD-51000,07-03-2024,First Class,156587,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,1.373037021,4,11-03-2024
169,US-2021-140116-CHO-FUD-51000,10-03-2024,Standard Class,140116,United States,Denver,Colorado,80219,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,5.163100566,8,18-03-2024
170,US-2021-100279-CHO-SCR-58000,10-03-2024,Standard Class,100279,United States,Royal Oak,Michigan,48073,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2,Lot's O' Nuts,32.881893,-111.768036,40,-95,1050.650865,7.363571773,11,21-03-2024
171,US-2021-140116-CHO-NUT-13000,10-03-2024,Standard Class,140116,United States,Denver,Colorado,80219,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,7.710257447,8,18-03-2024
172,US-2021-166884-CHO-MIL-31000,11-03-2024,Second Class,166884,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,32.076176,-81.088371,39,-76,556.7755484,3.033175658,4,15-03-2024
